STATION,STATION_NAME,,,STATE,,DATE,TIME,QPCP,Measurement Flag Quality Flag,Units
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750111,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750111,22:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750113,3:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750113,10:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750119,22:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750120,3:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750120,4:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750120,6:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750120,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750123,13:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750125,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750125,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750125,22:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750201,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750205,4:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,14:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,14:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,15:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750206,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,13:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,14:00,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,14:15,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750212,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750219,18:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750221,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750221,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750222,18:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750222,18:30,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750222,18:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750224,5:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750224,6:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750224,10:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750224,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750224,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750224,13:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750301,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750302,1:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750304,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750304,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750304,22:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750304,23:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750316,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750316,18:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750318,19:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750318,21:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750325,6:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750401,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,1:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,2:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,5:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,6:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,6:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,7:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,7:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,7:45,0.7,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750411,8:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750414,0:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750414,7:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750415,0:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750415,0:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750415,1:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750430,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750430,17:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750430,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750501,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750501,13:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750501,13:45,0.8,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750501,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750501,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750505,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750509,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750513,19:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750513,19:15,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750513,19:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750514,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750514,16:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750515,1:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750515,1:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750515,1:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750516,14:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750516,21:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750516,22:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750516,22:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750517,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750517,11:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750527,13:00,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750527,13:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750527,13:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750529,21:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750529,21:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750601,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750602,9:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750602,9:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750602,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750602,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750602,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750602,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750603,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750603,17:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750606,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750607,6:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750607,6:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750609,12:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750609,15:15,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750609,15:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750609,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750613,16:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750614,18:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750614,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750614,20:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750614,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750616,14:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750620,7:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750622,13:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750623,11:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750625,14:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750627,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750627,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750627,18:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750627,22:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750627,23:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750627,23:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750701,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750705,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750705,21:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750705,21:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750705,22:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750705,22:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750706,0:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750708,17:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750708,17:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750708,18:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750709,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,10:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,10:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,11:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,15:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750711,23:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,7:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,7:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,8:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,10:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,11:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,15:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750712,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750713,7:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750713,8:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750713,10:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750714,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750716,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750718,15:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750718,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750719,19:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750719,19:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750724,13:30,0.7,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750724,13:45,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750724,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750726,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750727,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750727,11:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750731,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750731,16:45,0.6,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750731,17:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750731,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750731,19:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750731,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750801,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750801,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750801,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750802,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750802,19:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750802,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750803,15:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750810,17:15,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750810,17:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750811,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750812,17:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750812,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750812,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750820,15:00,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750820,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750828,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750829,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750829,17:00,0.6,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750829,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750829,17:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,19:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,19:30,1.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,19:45,1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,20:00,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,20:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750901,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,16:45,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,17:00,0.8,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,17:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,21:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,21:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,21:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750906,21:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750908,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750908,18:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750908,19:00,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750908,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750908,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750909,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750909,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750909,20:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750912,12:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750912,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750913,23:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750917,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750917,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750917,19:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750917,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750918,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750919,15:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750919,16:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750919,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750919,17:15,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750919,17:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750919,21:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,19:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,19:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,19:45,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,20:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,21:15,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,21:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,21:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,22:00,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,22:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,22:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750923,23:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750929,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19750929,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751001,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751002,5:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751002,5:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751004,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751004,21:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751004,21:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751005,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751006,16:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751006,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751006,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751016,22:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751016,22:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,12:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,15:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751017,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751028,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751028,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751028,12:30,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751028,12:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751028,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751101,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751106,19:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751106,20:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751106,21:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751106,22:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751106,22:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751108,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751112,23:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751113,0:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751113,1:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751113,2:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751201,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751208,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751217,21:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751217,21:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751220,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751220,17:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751226,1:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751226,1:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751226,2:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751226,4:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751226,4:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,20:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,20:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,22:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,22:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751229,23:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,0:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,1:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,1:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,3:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,3:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,4:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,5:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751230,5:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751231,8:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751231,9:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751231,9:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19751231,9:45,0.1,,HT
